ID,Title,Author,Organisation,Client,Year,item_link,Document Type,NSW Historic Theme,Original Document Quality,Contributor,Site Location,County,LGA,Address (export),Verified Address,Longitude,Latitude,Location Confidence,Suburb
1562,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 14 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16005_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour14of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1563,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 15 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15995_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour15of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1564,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 16 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15992_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour16of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1565,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 17 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15987_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour17of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1566,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 18 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15983_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour18of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1567,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 19 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15976_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour19of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1568,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 2 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15984_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour2of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1569,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 20 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16003_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour20of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1570,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 21 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15990_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour21of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1571,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 22 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15982_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour22of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1572,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 23 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15988_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour23of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1573,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 24 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15980_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour24of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1574,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 25 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15996_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour25of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1575,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 26 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15989_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour26of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1576,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 27 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16000_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour27of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1577,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 28 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15998_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour28of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1578,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 29 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15994_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour29of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1579,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 3 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16011_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour3of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1580,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 30 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15991_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour30of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1581,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 4 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16012_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour4of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1582,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 5 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16010_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour5of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1583,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 6 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15993_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour6of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1584,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 7 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15986_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour7of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1585,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 8 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15977_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour8of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1586,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 1 of 2. [Colour version 9 of 30 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15997_ID_Varman1984FirstThreeSettlementsNorfolkIsPart1ArchSurveyColour9of30.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1587,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. [Part 2 of 2]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16239_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurvey.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1588,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 1 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16050_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour1of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1589,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 10 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16048_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour10of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1590,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 11 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16053_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour11of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1591,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 12 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16024_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour12of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1592,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 13 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16059_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour13of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1593,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 14 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16061_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour14of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1594,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 15 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16057_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour15of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1595,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 16 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16037_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour16of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1596,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 17 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16026_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour17of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1597,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 18 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16017_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour18of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1598,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 19 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16042_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour19of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1599,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 2 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16047_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour2of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1600,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 20 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16054_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour20of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1601,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 21 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16021_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour21of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1602,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 22 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16055_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour22of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1603,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 23 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16015_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour23of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1604,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 24 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16051_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour24of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1605,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 25 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16040_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour25of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1606,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 26 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16036_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour26of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1607,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 27 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16027_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour27of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1608,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 28 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16023_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour28of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1609,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 3 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16025_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour3of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1610,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 4 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16052_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour4of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1611,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 5 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16019_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour5of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1612,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 6 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16044_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour6of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1613,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 7 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16062_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour7of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1614,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 8 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16018_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour8of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1615,"Survey Study of the First, Second, and Third Settlements on Norfolk Island. Part 2 of 2. [Colour version 91 of 28 pdfs]",Varman R.V.J. | ,,Australian Heritage Commission,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16063_ID_Varman1984FirstThreeSettlementsNorfolkIsPart2ArchSurveyColour9of28.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1617,"Sutherland Shire Heritage Study Specialist Reports, Landscape Historical Archaeology. Volume 3.",Ashton W. | ,Pernmal Murphy Wu Pty Ltd | ,Sutherland Shire Council,1993,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22520_ID_Ashton1993SutherlandShireHeritageStudyLandscapeRptVol3.pdf;query=;brand=default,Heritage/Conservation,,Photocopy,Heritage Branch Library Collection,Various,Cook,Sutherland Shire Council,No Street Address,not verified,not known,not known,unknown,['SUTHERLAND']
1618,Sydney and Middle Harbours Heritage Study. Final Report.,Mackay R. | Brassil T. | Pratten C. | Irving R. | Harris S. | Wolfe A. | Evans V. | Sheppard J. | Bunn S. | Yarrad F. | ,Godden Mackay Pty Ltd | ,NSW Department of Planning,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15447_ID_GoddenMackay1991SydneyMiddleHarboursHrtgRpt.pdf;query=;brand=default,Heritage/Conservation,,Photocopy | Poor quality image reproduction,Godden Mackay Logan Collection,Sydney Harbour and Middle Harbour,Cumberland,,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'MIDDLE HARBOUR']"
