project_id,Located_Title,site_name,Short_site_name,X,Y,results
0,Parramatta River heritage study,Parramatta River,Parramatta River,151.090842,-33.8348452,"[['Parramatta River', 'Parramatta River']]"
0,"Adelong precinct study, Adelong, NSW",none found,none found,148.0568911,-35.2961843,"[['none found', 'none found']]"
0,"Main Street study: Keppel Street Precinct, Bathurst: volume 2 main street history and inventories: Keppel Street south",none found,none found,149.5827093,-33.4157303,"[['none found', 'none found']]"
0,"Tumut precinct study, Tumut, NSW",none found,none found,148.226035,-35.300548,"[['none found', 'none found']]"
0,"Former St Peter's Church, Leeton: feasibility study",none found,none found,146.4044139,-34.5540281,"[['none found', 'none found']]"
0,Castlereagh Cemetery conservation,Castlereagh,Castlereagh,150.6951085,-33.6921413,"[['Castlereagh', 'Castlereagh']]"
0,Mays Hill Cemetery: repair and conservation of significant monuments,none found,none found,150.9935973,-33.8192858,"[['none found', 'none found']]"
0,"Cabbage Tree Boat Harbour, Palm Beach, NSW: submission to Heritage Council of NSW",none found,none found,151.3251471,-33.599844,"[['none found', 'none found']]"
0,Christ Church Anglican church Kiama: final report,none found,none found,150.8578902,-34.6731112,"[['none found', 'none found']]"
0,"Former St. Anne's Church, Strathfield South: final report for NSW Heritage Conservation Project",none found,none found,151.0781537,-33.8919356,"[['none found', 'none found']]"
0,Ganmain Historical Society building: verandah floor repair,none found,none found,147.0396264,-34.7949152,"[['none found', 'none found']]"
0,Sydney's transport: studies in urban history,none found,none found,151.2055521,-33.8660077,"[['none found', 'none found']]"
0,Sydney sandstone,none found,none found,150.822846,-33.48605,"[['none found', 'none found']]"
0,"Civic Design study of Martin Place, prepared for (NSW) Department of Environment and Planning, Heritage Council of NSW and Council of the City of Sydney",none found,none found,151.2098607,-33.8677101,"[['none found', 'none found']]"
0,National Parks and Wildlife Service huts study: Royal National Park cabins conservation plan (draft),none found,none found,151.2064242,-33.8782537,"[['none found', 'none found']]"
0,"National Parks and Wildlife Service huts study: part A, service overview, appendices",none found,none found,151.2064242,-33.8782537,"[['none found', 'none found']]"
0,"National Parks and Wildlife Service huts study: part A, service overview",none found,none found,151.2064242,-33.8782537,"[['none found', 'none found']]"
0,National Parks and Wildlife Service huts study: Kosciusko National Park huts review,none found,none found,151.2064242,-33.8782537,"[['none found', 'none found']]"
0,National Parks and Wildlife Service huts study: Royal National Park cabins conservation plan (draft): appendices,none found,none found,151.2064242,-33.8782537,"[['none found', 'none found']]"
0,"Stream Hill Sheaffes Road, West Dapto: a conservation plan",none found,none found,150.7917705,-34.4732251,"[['none found', 'none found']]"
0,"World heritage values and their protection in far south east New South Wales: report to the Earth Foundation Australia, July, 1992",none found,none found,151.2064242,-33.8782537,"[['none found', 'none found']]"
0,Blue Mountains for world heritage,none found,none found,150.3156768,-33.7208459,"[['none found', 'none found']]"
0,When the war came to Lake Macquarie,none found,none found,151.5603244,-33.0311225,"[['none found', 'none found']]"
0,The Kogarah to Sans Souci tramway,none found,none found,151.131862,-33.991823,"[['none found', 'none found']]"
0,All stations to Como,none found,none found,151.0680873,-34.0043673,"[['none found', 'none found']]"
0,"St James Presbyterian Church, Stroud: [roof repair report]",none found,none found,151.1008651,-33.8787088,"[['none found', 'none found']]"
0,Proposal to nominate Goulburn Waterworks as a historic engineering marker,none found,none found,149.7022869,-34.7377483,"[['none found', 'none found']]"
0,"Old Kings site, Parramatta demolition and remediation works:  heritage impact statement",none found,none found,151.0020742,-33.8101531,"[['none found', 'none found']]"
0,Berrima cemetery project: conservation work documentation: final report,none found,none found,150.3586794,-34.5345296,"[['none found', 'none found']]"
0,Mays Hill cemetery (Western Road Cemetery): conservation plan: final report,none found,none found,150.9935973,-33.8192858,"[['none found', 'none found']]"
0,"ACI site, Waterloo: archival recording",none found,none found,151.2059574,-33.8693459,"[['none found', 'none found']]"
0,Mays Hill cemetery (Western Road Cemetery): conservation plan: final report,none found,none found,150.9935973,-33.8192858,"[['none found', 'none found']]"
0,"ACI site, Waterloo: archival recording",none found,none found,151.2059574,-33.8693459,"[['none found', 'none found']]"
0,Luna Park - Lavender Bay heritage study: prepared for the NSW Department of Planning,"Luna Park, Milsons Point",Luna Park,151.2098382,-33.8476987,"[['Luna Park, Milsons Point', 'Luna Park']]"
0,Luna Park - Lavender Bay heritage study: prepared for the NSW Department of Planning,"Luna Park, Milsons Point",Luna Park,151.2098382,-33.8476987,"[['Luna Park, Milsons Point', 'Luna Park']]"
0,"Statement of environmental effects: masterplan DA for use of part of the Moore Park Showground for purposes including a film and television studio, film related development, entertainment, educational and recreational facilities, carparking and other ass",Moore Park Showground,Moore Park Showground,151.2254236,-33.89528,"[['Moore Park Showground', 'Moore Park Showground']]"
0,Gosford High School heritage nursery and farm,none found,none found,151.3416848,-33.4185342,"[['none found', 'none found']]"
0,"Goulburn, The Cathedral Parish of St Saviour",none found,none found,149.7159047,-34.7532102,"[['none found', 'none found']]"
0,Goulburn Steam Museum iron roof repairs [report],none found,none found,149.7024466,-34.7377895,"[['none found', 'none found']]"
0,Final Report Project HAP 91 436 Goulburn Loco Depot Roundhouse,none found,none found,149.7277447,-34.7479181,"[['none found', 'none found']]"
0,"Respectable Sydney merchant, A.B. Spark of Tempe",none found,none found,151.1550484,-33.9297211,"[['none found', 'none found']]"
0,"6-8 Bulletin place, Sydney: heritage impact statement",none found,none found,151.2094947,-33.86247959,"[['none found', 'none found']]"
0,"Cassa Commerciale 73 York Street, Sydney: conservation plan",none found,none found,151.2056925,-33.86843299,"[['none found', 'none found']]"
0,The Lord Nelson Brewery Hotel: statement of environmental effects,none found,none found,151.2033323,-33.85816517,"[['none found', 'none found']]"
0,"1965 former Sydney Water Head Office, 115-119 Bathurst Street Sydney: Archival recording",none found,none found,151.207727,-33.874634,"[['none found', 'none found']]"
0,Gowings Building 452-456 George Street Sydney: archival recording,none found,none found,151.2070499,-33.8709214,"[['none found', 'none found']]"
0,"1939 Former Sydney Water Head Office, 339-341 Pitt Street, Sydney:  Archival recording",none found,none found,151.207727,-33.874634,"[['none found', 'none found']]"
0,10 - 14 Hunter Street Sydney:  archival photographic recording,none found,none found,151.207746,-33.86535,"[['none found', 'none found']]"
0,"Singleton Court House Elizabeth Street, Singleton NSW: conservation management strategy",none found,none found,151.1741267,-32.5631119,"[['none found', 'none found']]"
0,"Frazer Memorial Presbyterian Church, Macquarie Road, Springwood, NSW: assessment of fabric condition with schedule of repair works and probable costs",none found,none found,150.5662285,-33.6992213,"[['none found', 'none found']]"
0,"Report on stabilisation procedures for the conservation of Macquarie Arms Inn and early cottage, 104 Bathurst Street, Pitt Town, NSW",none found,none found,150.8576616,-33.58531244,"[['none found', 'none found']]"
0,Toxana 157 Windsor Street Richmond NSW 2753 statement of heritage impact for removal of non historic trees,none found,none found,150.7532144,-33.5975798,"[['none found', 'none found']]"
0,"Frazer Memorial Presbyterian Church, Macquarie Road, Springwood, NSW: Stage II",none found,none found,150.5662285,-33.6992213,"[['none found', 'none found']]"
0,"Conservation plan for Miners Cottage, 200 princes Highway, Bulli NSW",none found,none found,150.9133044,-34.32923109,"[['none found', 'none found']]"
0,"Conservation plan for Castle Hill House, 219 Old Northern Road, Castle Hill","Old Northern Road, Maroota",Old Northern Road,151.0017343,-33.73820469,"[['Old Northern Road, Maroota', 'Old Northern Road']]"
0,"Refurbishment of random cottage, Victoria Street, Mount Victoria",none found,none found,150.2487811,-33.5896483,"[['none found', 'none found']]"
0,"Queens Wharf Industrial Estate. Proposed redevelopment, Morton, Broughton and Pemberton Streets, Parramatta, NSW",none found,none found,151.0190726,-33.8106245,"[['none found', 'none found']]"
0,Conservation policy for the city of Albury,none found,none found,146.9886432,-36.031106,"[['none found', 'none found']]"
0,"Eskbank House, Lithgow: restoration: final report",none found,none found,150.1655962,-33.4772136,"[['none found', 'none found']]"
0,Kiama Uniting Church window restoration,none found,none found,150.8558538,-34.6734135,"[['none found', 'none found']]"
0,Consultancy study of Rydalmere (South) campus for Department of Health [draft]. Volume 2: appendices,none found,none found,151.0264786,-33.8140665,"[['none found', 'none found']]"
0,Consultancy study of Rydalmere (South) campus for Department of Health [draft]. Volume 1,none found,none found,151.0264786,-33.8140665,"[['none found', 'none found']]"
0,Sydney Harbour Tunnel: working papers Summary report on key traffic issues,none found,none found,151.2133812,-33.8536617,"[['none found', 'none found']]"
0,Portrait of Sydney: a photographic impression with an illuminating article by Kenneth Slessor,none found,none found,151.162637,-33.871425,"[['none found', 'none found']]"
0,"Historical report and conservation plan for St James' Anglican Church, King St. , Sydney",none found,none found,151.2111979,-33.8694515,"[['none found', 'none found']]"
0,Former Carcoar District Hospital: planning & conservation study,none found,none found,149.1445754,-33.6173212,"[['none found', 'none found']]"
0,"St Paul's Church, Carcoar: national estate program project 36",none found,none found,149.1407531,-33.6098203,"[['none found', 'none found']]"
0,"Commonwealth Bank 48 Martin Place Sydney: Archival photographic record, bank",none found,none found,151.21026,-33.867499,"[['none found', 'none found']]"
0,31 Ferndale Street: a book on how you can find out about the house in which you live,none found,none found,151.1750936,-33.90221552,"[['none found', 'none found']]"
0,18th century influences on early street planting in New South Wales,none found,none found,151.0023458,-33.8210978,"[['none found', 'none found']]"
0,"R Joyner and Sons, Engineers and Blacksmiths, 496 Glenmore Road, Edgecliffe: an historic study",none found,none found,151.233091,-33.87765884,"[['none found', 'none found']]"
0,Old Government House: the building and its landscape,"Government House, Sydney",Government House,150.9971031,-33.8120503,"[['Government House, Sydney', 'Government House'], ['Old Government House, Parramatta', 'Old Government House']]"
0,Old Government House: the building and its landscape,"Government House, Sydney",Government House,150.9971031,-33.8120503,"[['Government House, Sydney', 'Government House'], ['Old Government House, Parramatta', 'Old Government House']]"
0,Cadman's Cottage: Sydney Cove's oldest building,none found,none found,151.2091979,-33.858888,"[['none found', 'none found']]"
0,Goulburn Correctional Centre: heritage status report,none found,none found,149.7399831,-34.7407577,"[['none found', 'none found']]"
0,New Lambton heritage study review: an assessment of 7 New Lambton properties,none found,none found,151.7242611,-32.9177793,"[['none found', 'none found']]"
0,Dobell House 47 Dobell Drive Wangi Wangi NSW: Interim conservation management strategy,none found,none found,151.5846633,-33.0710433,"[['none found', 'none found']]"
0,"Organ restoration project St Andrews Anglican Church, Lismore: final report stage 1",none found,none found,153.280158,-28.8051389,"[['none found', 'none found']]"
0,"Organ restoration project St Andrews Anglican Church, Lismore: final report stage I & II",none found,none found,153.280158,-28.8051389,"[['none found', 'none found']]"
0,"Department of Education Building, 35 Bridge Street, Sydney: a report on heritage significance, appropriate conservation controls and re-use options",none found,none found,151.2106686,-33.86385283,"[['none found', 'none found']]"
0,"Conservation plan for Koolkhan power station, Casino Road, Near Grafton",none found,none found,152.9259121,-29.6418305,"[['none found', 'none found']]"
0,"Restoration of the Yeo Park rotunda, Yeo Park, Ashfield",none found,none found,151.1296766,-33.9022753,"[['none found', 'none found']]"
0,"Franciscan Friary, Victoria Street, Waverley: alternative proposals and costings, prepared for Waverley Municipal Council by Howard Tanner & Associates and Wellings-Smith & Byrnes Pty Ltd.",none found,none found,151.2550599,-33.9005663,"[['none found', 'none found']]"
0,"A report on the restoration of Frazer Fountain, corner Prince Albert and St. Mary's Roads, Sydney",none found,none found,151.2135595,-33.8704495,"[['none found', 'none found']]"
0,"Prince Alfred Bridge, Gundagai: timber approach spans",none found,none found,148.109759,-35.066714,"[['none found', 'none found']]"
0,Heritage study for the Municipality of Woollahra. Vol. 1,none found,none found,151.2393885,-33.8815526,"[['none found', 'none found']]"
0,"Conservation plan for the Old Ford Road, continuation of Georges River Road, Kentlyn, N.S.W. [Report]",none found,none found,150.8623677,-34.0623817,"[['none found', 'none found']]"
0,Structural report: former brickyard at Austral Brick Co. St Peters,none found,none found,151.2429463,-33.9272129,"[['none found', 'none found']]"
0,Structural report: former brickyards at Ashbury and Croydon,none found,none found,151.2429463,-33.9272129,"[['none found', 'none found']]"
0,"Seppelt's warehouse corner Crystal Street and Bromide Street, Broken Hill",none found,none found,141.4540244,-31.9513899,"[['none found', 'none found']]"
0,Carrington hydraulic power house: conservation plan,none found,none found,151.7690887,-32.9149494,"[['none found', 'none found']]"
0,Local environmental study covering the whole of the Inverell Shire Council area,none found,none found,151.1142022,-29.7765248,"[['none found', 'none found']]"
0,Shortland Wetlands Centre: National Estate Grant Final Report,none found,none found,151.6955749,-32.8765385,"[['none found', 'none found']]"
0,Report on rephotographing and restoring old photographs for local history collection: Hurstville Municipal Library and Information Service,none found,none found,151.1986328,-33.8693567,"[['none found', 'none found']]"
0,114 Belmont Rd Mosman:  archival photographic recording,none found,none found,151.2322073,-33.82762412,"[['none found', 'none found']]"
0,Masterplan DA for part of Moore Park Showground:  statement of environmental effects,Moore Park Showground,Moore Park Showground,151.2188016,-33.8898279,"[['Moore Park Showground', 'Moore Park Showground']]"
0,"LSA'86, lightweight structures in architecture: the first International Conference on Lightweight Structures in Architecture, Sydney, Australia, 24-29 August, 1986, proceedings",none found,none found,151.2092955,-33.8688197,"[['none found', 'none found']]"
0,"LSA'86, lightweight structures in architecture: the first International Conference on Lightweight Structures in Architecture, Sydney, Australia, 24-29 August, 1986, proceedings",none found,none found,151.2092955,-33.8688197,"[['none found', 'none found']]"
0,"LSA'86, lightweight structures in architecture: the first International Conference on Lightweight Structures in Architecture, Sydney, Australia, 24-29 August, 1986, proceedings",none found,none found,151.2092955,-33.8688197,"[['none found', 'none found']]"
0,"Final report to the Parish of St James on the conservation of the murals in the Childrens Chapel, Parish Church St James, King Street, Sydney",none found,none found,151.2111979,-33.8694515,"[['none found', 'none found']]"
0,Final report: Carlton School of Arts: roof replacement and maintenance conservation project,none found,none found,151.1219099,-33.9683681,"[['none found', 'none found']]"
0,Heart of the Rocks of Old Sydney,none found,none found,151.2087461,-33.8581488,"[['none found', 'none found']]"
0,"Report on inspection of government offices building at 51-53 Oxley street, Bourke, NSW",none found,none found,144.1000554,-34.1959125,"[['none found', 'none found']]"
0,"Architectural assessment of St Stephen's Anglican Church, Newtown: national estate program final report",none found,none found,151.1801491,-33.8944967,"[['none found', 'none found']]"
0,"[Project report: No. 5 Rogers Avenue, Haberfield]",none found,none found,151.1354827,-33.88364809,"[['none found', 'none found']]"
0,Survey of rainforest stands between Barrington Tops and the Hunter River: final report,none found,none found,151.6631565,-32.0670607,"[['none found', 'none found']]"
0,History of Camden New South Wales,none found,none found,150.6954707,-34.053591,"[['none found', 'none found']]"
0,Pioneers of Camden,none found,none found,150.6952267,-34.053588,"[['none found', 'none found']]"
0,New Buildings in the Commonwealth,none found,none found,151.209979,-33.883288,"[['none found', 'none found']]"
0,"Conservation guidelines for five terrace buildings, 39 to 47 Phillip Street, Sydney",none found,none found,151.211641,-33.863973,"[['none found', 'none found']]"
0,"Conservation plan: Perpetual Trustee Company (Limited) Building, 33-39 Hunter Street, Sydney",none found,none found,151.2094206,-33.86628728,"[['none found', 'none found']]"
0,Conservation plan: Wales House 66 Pitt Street Sydney,none found,none found,151.2089591,-33.8653647,"[['none found', 'none found']]"
0,"Chief Secretary's Building 121 Macquarie Street and 50 Phillip Street, Sydney: conservation plan",none found,none found,151.2124793,-33.86382213,"[['none found', 'none found']]"
0,Church of England lands Glebe: a report to the Department of Urban and Regional Development,none found,none found,151.187271,-33.8806859,"[['none found', 'none found']]"
0,"Dominican Convent, Marius Street, Tamworth: report to the Heritage Council of NSW",none found,none found,150.933213,-31.091434,"[['none found', 'none found']]"
0,"Dominican Convent, Marius Street, Tamworth: report to the Heritage Council of NSW",none found,none found,150.933213,-31.091434,"[['none found', 'none found']]"
0,"Photographic recording for the construction of Pallister House for Hammond Care at 95 River Road, Greenwich, NSW",none found,none found,151.184438,-33.82803742,"[['none found', 'none found']]"
0,Rouse Hill House: conservation and management plan,Rouse Hill,Rouse Hill,150.9105251,-33.6758623,"[['Rouse Hill', 'Rouse Hill'], ['Rouse Hill House', 'Rouse Hill House']]"
0,"Walter Burley Griffin House: conservation plan [for] Greater Sydney Development Association dwelling No 1: 136 Edinburgh Road, Castlecrag",none found,none found,151.2149097,-33.80267981,"[['none found', 'none found']]"
0,Sydney Harbour Tunnel: Greenwich to Balmain,none found,none found,151.2133812,-33.8536617,"[['none found', 'none found']]"
0,"Sydney old and new, a contrast: 48 comparative views of the growth of Sydney 1796-1914",none found,none found,151.2092955,-33.8688197,"[['none found', 'none found']]"
0,"Elephant castle: an investigation of the significance of the head office building of the Commonwealth Banking Corporation of Australia, Sydney.",none found,none found,151.21026,-33.867499,"[['none found', 'none found']]"
0,A conservation plan for the head office building of the Commonwealth Bank Sydney,none found,none found,151.21026,-33.867499,"[['none found', 'none found']]"
0,"St Benedict's Catholic Church, Broadway: conservation plan",none found,none found,151.1982692,-33.8846462,"[['none found', 'none found']]"
0,Service reservoir No. R38 Drummoyne: Conservation plan,none found,none found,151.1494036,-33.844238,"[['none found', 'none found']]"
0,"Report to the Heritage Council of NSW: The Italo-Australian club, 725-731 George Street, Sydney",none found,none found,151.20439,-33.881118,"[['none found', 'none found']]"
0,"Twentieth century buildings of significance; country New South Wales, volume 1: Newcastle, Wollongong, Hunter Region, Illawarra Region with additional listing for the Metropolitan area and new listings for the Bowral Area, Molong and Parkes, NSW list at",none found,none found,151.2004942,-33.8832376,"[['none found', 'none found']]"
0,"Additional geotechnical investigation for proposed parkland upgrade at 2-8 Weston Street, Balmain, NSW",none found,none found,151.1957163,-33.85739515,"[['none found', 'none found']]"
0,Historic Berrima: a window on the past,none found,none found,150.3321853,-34.4905149,"[['none found', 'none found']]"
0,Hope Farm (Cattai National Park) mill conservation project: draft report,none found,none found,150.9076477,-33.5539303,"[['none found', 'none found']]"
0,North Shore walks,none found,none found,151.2152629,-33.7924422,"[['none found', 'none found']]"
0,Eastern suburbs walks,none found,none found,151.2747022,-33.8961042,"[['none found', 'none found']]"
0,Towns Place: a history,none found,none found,151.2029332,-33.8566055,"[['none found', 'none found']]"
0,"Forbes main street study: volume 2, part one",none found,none found,148.015293,-33.3748411,"[['none found', 'none found']]"
0,"Forbes main street study: volume 2, part two",none found,none found,148.015293,-33.3748411,"[['none found', 'none found']]"
0,Trees of the Sydney Region,none found,none found,151.1806557,-33.7998452,"[['none found', 'none found']]"
0,Sydney Cove 1795-1800. The second governor,none found,none found,151.2092955,-33.8688197,"[['none found', 'none found']]"
0,Sydney Cove 1793-1795: The Spread of Settlement,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,Sydney Cove 1789-1790,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,Sydney Cove 1791-1792,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,Sydney Cove 1788,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,"A church at charing cross: overview of the history of the fabric of Mary Immaculate church, Waverley, and its background",none found,none found,151.255057,-33.900833,"[['none found', 'none found']]"
0,"Uniting Church residence, Scone, NSW: HAP 90 304",none found,none found,150.859482,-32.0546144,"[['none found', 'none found']]"
0,Historic roads round Sydney,none found,none found,150.6950689,-34.0914385,"[['none found', 'none found']]"
0,Life at Cordeaux River New South Wales,none found,none found,150.7272598,-34.3391948,"[['none found', 'none found']]"
0,Australian Pub.,none found,none found,150.9123391,-33.6736556,"[['none found', 'none found']]"
0,"Holy Cross Church, Humphreys Road, Kincumber South: building restoration final report",none found,none found,151.3759079,-33.4884245,"[['none found', 'none found']]"
0,"44 Cowles Road Mosman, NSW: proposed alteration, heritage impact statement",none found,none found,151.2374915,-33.82733483,"[['none found', 'none found']]"
0,"The caves of Jenolan 1: The exploration and speleography of mammoth cave, Jenolan",none found,none found,150.022589,-33.8188351,"[['none found', 'none found']]"
0,"St. Stephen's Anglican Church, Penrith, NSW. Documentation of pipe organ built by C.J. Jackson 1874",none found,none found,150.7034131,-33.7550718,"[['none found', 'none found']]"
0,"St. Edmund's Anglican Church, Pagewood, NSW. Documentation of pipe organ built by Hill and Son 1882",none found,none found,151.2315099,-33.9432004,"[['none found', 'none found']]"
0,"St. Francis of Assisi. Roman Catholic Church, Paddington, NSW.",none found,none found,151.2316635,-33.8885484,"[['none found', 'none found']]"
0,"Portion 57, Parish of Shannon, County of Fitzroy, Nymboida Shire, (Hortons Creek): Report of an Inquiry",none found,none found,152.6149192,-30.0169288,"[['none found', 'none found']]"
0,Report of an appeal under Section 70 of the Heritage Pty Ltd v. The Heritage Council of New South Wales Re: 16-28 Hunter Street. Sydney,none found,none found,151.208031,-33.865347,"[['none found', 'none found']]"
0,"Royal Automobile Club of Australia, 89 Macquarie Street, Sydney: Report of an Inquiry into objections to a Conservation Order",none found,none found,151.2127439,-33.86177559,"[['none found', 'none found']]"
0,"Simmons Hardware Store, 226-228 George Street, Windsor. Report of an Inquiry into an objection made to Interim Conservation Order No. 764 in respect of the building and site",none found,none found,150.8195946,-33.60771278,"[['none found', 'none found']]"
0,Blacktown heritage study: final report,none found,none found,150.9083482,-33.7708661,"[['none found', 'none found']]"
0,Blacktown heritage study: final report: heritage inventory,none found,none found,150.9083482,-33.7708661,"[['none found', 'none found']]"
0,"Tattersalls's Club, Sydney: 1858-1983",none found,none found,151.2097798,-33.8721674,"[['none found', 'none found']]"
0,"Meroogal, Nowra: a history and a guide",none found,none found,150.5926834,-34.87545009,"[['none found', 'none found']]"
0,"Hambledon cottage, Parramatta: historical documentation to 1965",none found,none found,151.0148565,-33.8189566,"[['none found', 'none found']]"
0,"Throsby Park, Moss Vale: oral history project",none found,none found,150.3928277,-34.5538635,"[['none found', 'none found']]"
0,Demolished houses of Sydney,none found,none found,151.0965736,-33.8670638,"[['none found', 'none found']]"
0,The Parramatta cemeteries: St. Patrick's,none found,none found,150.9983998,-33.8168193,"[['none found', 'none found']]"
0,"The architecture of High Street, Maitland:  a history of the architecture and architects of High Street, Maitland, New South Wales",none found,none found,151.5549661,-32.731356,"[['none found', 'none found']]"
0,"Historical study: Gateway Plaza site, Alfred Street, Sydney","Gateway Plaza, Circular Quay",Gateway Plaza,151.2099,-33.862022,"[['Gateway Plaza, Circular Quay', 'Gateway Plaza'], ['Alfred Street, Circular Quay', 'Alfred Street']]"
0,Yarra Bay House historical society,none found,none found,151.2287396,-33.9803145,"[['none found', 'none found']]"
0,Cowra prisoner-of-war camp: historical study,none found,none found,148.691755,-33.8012667,"[['none found', 'none found']]"
0,Gold and silver: an album of Hill End and Gulgong photographs from the Holtermann Collection,none found,none found,151.209003,-33.86693,"[['none found', 'none found']]"
0,History of Wagga Wagga,none found,none found,147.367951,-35.12806,"[['none found', 'none found']]"
0,"Final report: St Andrew's Presbyterian Church, Newcastle: restoration of pipe organ, built by Hill & Son, London, 1891; Kelvin J Hartie.",none found,none found,151.7713482,-32.9291685,"[['none found', 'none found']]"
0,"St John's Anglican Church, Darlinghurst, Stage III pipe organ restoration; Kelvin J Hastie.",none found,none found,141.9189874,-34.1044168,"[['none found', 'none found']]"
0,"The Boatman's Cottage, South West Rocks: final report; Kempsey Council.",none found,none found,153.0388962,-30.8842939,"[['none found', 'none found']]"
0,"Draft Heritage analysis: 341 George Street, Sydney; Ken Maher Schwager Brooks and Partners.",none found,none found,151.2066052,-33.86727447,"[['none found', 'none found']]"
0,"Restoration maintenance and adaptive re-use of St Johns former Bethlehem Lutheran Church corner Adams and Jindera Streets, Jindera, NSW 2642; Kenneth W Young.",none found,none found,146.8880104,-35.9555655,"[['none found', 'none found']]"
0,"Completed maintenance works, St Pauls Anglican Church, Urana Street, Jindera NSW; Kenneth W Young.",none found,none found,146.888751,-35.9557404,"[['none found', 'none found']]"
0,Holbrook township heritage precinct study Albury Street between Young Street and Murray Street,none found,none found,147.3143159,-35.7231693,"[['none found', 'none found']]"
0,"Completion report of two storey verandah, Sacred Heart Presbytery, Morris Street, Cootamundra",none found,none found,148.0311924,-34.6341363,"[['none found', 'none found']]"
0,"Completion report: Holbrook Woolpack Inn Museum, former Criton Hotel, 83 Albury Street, Holbrook NSW 2644, conservation - maintenance works; Kenneth W Young.",none found,none found,147.3116572,-35.72601373,"[['none found', 'none found']]"
0,"Restoration and maintenace works to verandahs at Sacred Heart Presbytery, Morris Street, Cootamundra, NSW; Kenneth W Young.",none found,none found,148.0311924,-34.6341363,"[['none found', 'none found']]"
0,"Toganmain shearing shed Sturt Highway, Hay NSW 271: Its structure, use, significance and conservation",none found,none found,144.8482764,-34.5200839,"[['none found', 'none found']]"
0,"Wambrook, 26 Grey Street, Carlton: Report of an Inquiry... into objection to the making of a permanent conservation order in respect of the building and Site",none found,none found,151.1193552,-33.9667489,"[['none found', 'none found']]"
0,"The Flicks: A History of the cinemas from Parramatta to the Nepean, NSW",none found,none found,151.193225,-33.859108,"[['none found', 'none found']]"
0,Final report on restoration of Hindmarsh Park Cottage,none found,none found,150.8538487,-34.6694863,"[['none found', 'none found']]"
0,"St Patrick's Cathedral, Parramatta: report on repair work carried out on the sandstone and roof of the building between July and September 1994",none found,none found,151.0031719,-33.8086943,"[['none found', 'none found']]"
0,Mulgoa Valley regional environmental study. Volume 1: Proposal for conservation planning,none found,none found,150.6543051,-33.8066583,"[['none found', 'none found']]"
0,The Rooty Hill and Morreau reserve: conservation plan,none found,none found,150.8514864,-33.7778253,"[['none found', 'none found']]"
0,"William and George Streets, Bathurst: main street study: report",none found,none found,149.579434,-33.416468,"[['none found', 'none found']]"
0,"William and George Streets, Bathurst: main street study: inventory sheets",none found,none found,149.579434,-33.416468,"[['none found', 'none found']]"
0,"William and George Streets, Bathurst: main street study: inventory sheets",none found,none found,149.579434,-33.416468,"[['none found', 'none found']]"
0,"Rouse Hill House: a brief report on the wallpapers and painted surfaces in selected rooms, prepared for the NSW Government Architect",Rouse Hill,Rouse Hill,150.9105251,-33.6758623,"[['Rouse Hill', 'Rouse Hill'], ['Rouse Hill House', 'Rouse Hill House']]"
0,"Gilligaloola, 82 Pennant Hills Road, Normanhurst",none found,none found,151.099857,-33.72326279,"[['none found', 'none found']]"
0,Phillips Landing Bicentennial project at Yarra Bay: design project,none found,none found,151.2305449,-33.9786431,"[['none found', 'none found']]"
0,Parramatta Park past and present,none found,none found,150.9949473,-33.8087399,"[['none found', 'none found']]"
0,Shire of Mudgee local environmental study,none found,none found,150.8909646,-33.4812122,"[['none found', 'none found']]"
0,"North Sydney Heritage study, for North Sydney Municipal Council, Department of Environment and Planning and the Heritage Council of NSW",none found,none found,151.0061477,-33.8186395,"[['none found', 'none found']]"
0,Cooma country,none found,none found,149.1129866,-36.2385376,"[['none found', 'none found']]"
0,Luna Park,"Luna Park, Milsons Point",Luna Park,151.2098382,-33.8476987,"[['Luna Park, Milsons Point', 'Luna Park']]"
0,"95-99 Sussex Street, Sydney: heritage report",none found,none found,151.2033219,-33.86819849,"[['none found', 'none found']]"
0,"Dobell House, Wangi Wangi: heritage assistance programme final report",none found,none found,151.5846633,-33.0710433,"[['none found', 'none found']]"
0,"St Paul's Anglican Church, Kincumber,: headstones restoration report",none found,none found,151.3951166,-33.4695908,"[['none found', 'none found']]"
0,"178 - 184 Sloane Street, Goulburn: architectural report for Heritage Council of New South Wales",none found,none found,149.7178693,-34.75852616,"[['none found', 'none found']]"
0,"St James Station, Elizabeth Street, Sydney: evaluation of wall tiling options",none found,none found,151.2104294,-33.8706943,"[['none found', 'none found']]"
0,Goulburn heritage study: final report,none found,none found,149.7514876,-34.7473449,"[['none found', 'none found']]"
0,"Royal Botanic Gardens, Sydney: a history 1816-1985",none found,none found,151.2165708,-33.8641859,"[['none found', 'none found']]"
0,"Maitland, hub of the Hunter: historical homes and buildings",none found,none found,151.5564832,-32.7329636,"[['none found', 'none found']]"
0,"Masonic Hall, Braidwood: roof work and room vents",none found,none found,149.8026273,-35.4429768,"[['none found', 'none found']]"
0,Lord Howe Island weed control and reafforestation,none found,none found,159.0821211,-31.5553263,"[['none found', 'none found']]"
