TroveID,troveUrl,title,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,Address_export,Verified_Address,Longitude,Latitude,Location_Confidence
229065485,http://trove.nla.gov.au/work/229065485,"Archaeological survey for indigenous cultural heritage sites around Darwin harbour : report prepared for Dept. of Infrastructure, Planning and Environment, Heritage Conservation Services / prepared by Dr. Patricia Bourke","Bourke, Patricia Mary",2005,2005,not found,not found,not found,not found,not found,0.04090582,No Street Address,not verified,not known,not known,unknown
227176038,http://trove.nla.gov.au/work/227176038,Report of an Initial Archaeological survey of Port Douglas and Environs : Report prepared for Environment Science and Services / by Elizabeth Hatte and Mireille Mardaga-Campbell,Environment Science & Services,1990,1990,not found,not found,not found,not found,not found,0.04089948,No Street Address,not verified,not known,not known,unknown
35208917,http://trove.nla.gov.au/work/35208917,"The ebb and flow : an archaeological investigation of late holocene economic variability on the Coastal Margin of Blue Mud Bay, Northern Australia / Patrick Faulkner","Faulkner, Patrick",2006-2013,2006,"This
thesis is primarily concerned with human-environment interactions on the tropical coast of
northern Australia during the late Holocene. Based on the suggestion that significant change
can occur within short time-frames as a direct result of interactive processes, the archaeological
evidence from the Point Blane peninsula, Blue Mud Bay, is used to address the issue of how
much change and variability occurred in hunter-gatherer economic and social structures during
the late Holocene in coastal northeastern Arnhem Land. The suggestion proposed in this thesis
is that processes of environmental and climatic change resulted in changes in resource
distribution and abundance, which in turn affected patterns of settlement and resource
exploitation strategies, levels of mobility and, potentially, the size of foraging groups on the
coast. Whereas previous archaeological models for coastal northern Australia have used
ethnographies as interpretive tools, it is demonstrated that using ethnographies to aid
interpretations of the archaeological record is a problematic approach for this specific region. In
particular, such an approach has most likely underestimated the nature and extent of variability
that may have existed in the late Holocene. Therefore, the focus here is on what the
archaeological and ecological evidence can tell us about human behaviour in the late Holocene.
The question of human behavioural variability relative to the climatic and ecological parameters
of the last 3000 years in Blue Mud Bay has been addressed by examining issues of scale and
resolution in archaeological interpretation. Specifically, the differential chronological and
spatial patterning of shell midden and mound sites on the peninsula in conjunction with
variability in molluscan resource exploitation. To this end, the biological and ecological
characteristics of Anadara granosa, the dominant molluscan species for much of the known
period of occupation in the region, are considered in detail, in combination with assessing the
potential for human impact through predation. In explaining long-term economic change, the
focus has been placed on the analysis of relative changes and trends through time in prehistoric
resource exploitation, and their relationship to environmental factors. This thesis therefore
makes a contribution to our knowledge of pre-contact coastal foragers by viewing the
archaeological record as a reflection of the process of the interaction of humans with their
environment. In doing so, an opportunity is provided in which change can be recognised in a
number of ways. For example, differential focus on resources, variations in group size and
levels of mobility can all be identified. It has also been shown that human-environment
interactions are non-linear or progressive, and that human behaviour during the late Holocene
was both flexible and dynamic. ",not found,"[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://hdl.handle.net/1885/10873'}, {u'linktype': u'unknown', u'type': u'url', u'value': u'http://hdl.handle.net/1885/10873'}]",http://hdl.handle.net/1885/10873,fulltext,0.040851317,No Street Address,not verified,not known,not known,unknown
172693955,http://trove.nla.gov.au/work/172693955,An archaeological survey of a 33KV transmission line (No. 2) from Bullocks Flat to Thredbo : a report to the Monaro Electricity Commission / by Marina L. Walkington,"Walkington, Marina",1987,1987,not found,not found,not found,not found,not found,0.040832855,No Street Address,not verified,not known,not known,unknown
172693952,http://trove.nla.gov.au/work/172693952,An archaeological survey of the optical fibre cable route between Deakin Telephone Exchange and theTidbinbilla Tracking Station : a report to Telecom Australia / by M.C. Truscott,"Truscott, M.C",1987,1987,not found,not found,not found,not found,not found,0.040832855,No Street Address,not verified,not known,not known,unknown
38329822,http://trove.nla.gov.au/work/38329822,Report on the archaeological works undertaken as part of the National Trust of Australia (NSW)'s bicentennial programme (1986-1988),"Davies, Martin",1988,1988,not found,not found,not found,not found,not found,0.04043452,No Street Address,not verified,not known,not known,unknown
22536182,http://trove.nla.gov.au/work/22536182,"Botany Pumping Station ruins : archaeological report on the Pumping Station ruins at the former Botany Water Works, Sydney / C & MJ Doring",C. and M. J. Doring (Firm),1996,1996,not found,not found,not found,not found,not found,0.040403694,No Street Address,not verified,not known,not known,unknown
12901843,http://trove.nla.gov.au/work/12901843,"Report on archaeological watching brief during construction of the Commonwealth Government office block, Parramatta NSW / Edward Higginbotham","Higginbotham, Edward A. K",1986,1986,not found,not found,not found,not found,not found,0.04025124,No Street Address,not verified,not known,not known,unknown
160037344,http://trove.nla.gov.au/work/160037344,Alligator Rivers Region fact-finding study : report of the archaeological survey / by Johan Kamminga and Harry Allen,"Kamminga, Johan",1973,1973,not found,not found,not found,not found,not found,0.040190645,No Street Address,not verified,not known,not known,unknown
18964086,http://trove.nla.gov.au/work/18964086,"Artifacts conservation : bronzes, bones, bowls and boxes : a report on an internship in archaeological conservation, The Nicholson Museum of Antiquities, The University of Sydney / by Glennda Susan Marsh","Marsh, Glennda Susan",1985,1985,not found,not found,not found,not found,not found,0.040190645,No Street Address,not verified,not known,not known,unknown
182157484,http://trove.nla.gov.au/work/182157484,"Whitewash and red clay : the archaeology of the Burra Creek miner's dugouts : an interim report for Heritage South Australia, The National Trust of South Australia Burra Burra Branch, the Regional Council of Goyder and the Mid-North Regional Development Board / Peter Birt","Birt, Peter James, 1960-",2001-2002,2001,not found,not found,not found,not found,not found,0.040177595,No Street Address,not verified,not known,not known,unknown
159772122,http://trove.nla.gov.au/work/159772122,Wreck of the Japanese type 'A' midget submarine M24 : preliminary archaeological survey report / report by Tim Smith,"Smith, T. H. (Thomas Harrison)",2007,2007,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'value': u'http://www.heritage.nsw.gov.au/docs/M24_wreck_report_Dec2007.pdf'}]",http://www.heritage.nsw.gov.au/docs/M24_wreck_report_Dec2007.pdf,unknown,0.040129103,No Street Address,not verified,not known,not known,unknown
192685157,http://trove.nla.gov.au/work/192685157,"An archaeological survey of a proposed subdivision at Mount Jerrabombera, Queanbeyan, New South Wales : a report to Don Fox Planning Pty Ltd, Dural, NSW / by Chris Ballard","Ballard, Chris, 1963-",1986,1986,not found,not found,not found,not found,not found,0.04009499,No Street Address,not verified,not known,not known,unknown
205241623,http://trove.nla.gov.au/work/205241623,"Aboriginal Heritage Study, UWA-Shenton Park. Report of the Archaeological and Ethnographic Survey","Guilfoyle, D",1998,1998,not found,not found,"[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'Full text not freely available. View metadata record online at the University of Western Australia Research Repository ', u'value': u'https://research-repository.uwa.edu.au/en/publications/96023779-3c2d-4a74-9eb1-00be3578539d'}, {u'linktype': u'notonline', u'type': u'url', u'linktext': u'Full text not freely available. View metadata record online at the University of Western Australia Research Repository ', u'value': u'http://research-repository.uwa.edu.au/en/publications/aboriginal-heritage-study-uwashenton-park-report-of-the-archaeological-and-ethnographic-survey(96023779-3c2d-4a74-9eb1-00be3578539d).html'}]",https://research-repository.uwa.edu.au/en/publications/96023779-3c2d-4a74-9eb1-00be3578539d,notonline,0.040058665,No Street Address,not verified,not known,not known,unknown
160036030,http://trove.nla.gov.au/work/160036030,An archaeological survey of the proposed Ouyen - Irymple Telecom optical fibre cable / a report to Telecom Australia by Vivienne Wood,"Wood, Vivienne",1993,1993,not found,not found,not found,not found,not found,0.040032957,No Street Address,not verified,not known,not known,unknown
5669740,http://trove.nla.gov.au/work/5669740,"An historical archaeological assessment of the Conrad Mine, Inverell, NSW / Healther Burke",not found,2000,2000,not found,not found,not found,not found,not found,0.04000087,No Street Address,not verified,not known,not known,unknown
229065443,http://trove.nla.gov.au/work/229065443,Proposed Daly Waters to McArthur River gas pipeline route : baseline archaeological report / by Peter Thorley & Peter Blackwood through Dames & Moore Pty Ltd,"Thorley, Peter Bernard",1993,1993,not found,not found,not found,not found,not found,0.03999977,No Street Address,not verified,not known,not known,unknown
32177708,http://trove.nla.gov.au/work/32177708,The Tolwong Mines:  a historical archaeological report / Guy McKanna,not found,1981,1981,not found,not found,not found,not found,not found,0.039943077,No Street Address,not verified,not known,not known,unknown
160038765,http://trove.nla.gov.au/work/160038765,"Norfolk Island, archaeological report / Judy Birmingham, archaeological consultant to Department of Housing and Construction","Birmingham, Judy",1981,1981,not found,not found,not found,not found,not found,0.039905947,No Street Address,not verified,not known,not known,unknown
6801131,http://trove.nla.gov.au/work/6801131,The Port Jackson archaeological project : report on stage I / by Val Attenbrow,"Attenbrow, Valerie, 1942-",1990,1990,not found,not found,not found,not found,not found,0.039857622,No Street Address,not verified,not known,not known,unknown
9728524,http://trove.nla.gov.au/work/9728524,Orroral Homestead A.C.T. : archaeological report I / J. H. Winston-Gregson,"Winston-Gregson, J. H",1983,1983,not found,not found,not found,not found,not found,0.03982137,No Street Address,not verified,not known,not known,unknown
19667178,http://trove.nla.gov.au/work/19667178,Conservation and ethnographic collections and archaeological sites : report on a Churchill Fellowship study tour,"Moore, David R",1969,1969,not found,not found,not found,not found,not found,0.03982137,No Street Address,not verified,not known,not known,unknown
192526674,http://trove.nla.gov.au/work/192526674,Archaeological report dairy and house sites Coolangatta Historic Village,not found,1986,1986,not found,not found,not found,not found,not found,0.03982137,No Street Address,not verified,not known,not known,unknown
192618518,http://trove.nla.gov.au/work/192618518,Report of a preliminary ethnohistorical and archaeological survey of Fraser Island,"Lauer, Peter K. (Peter Klaus)",1977,1977,not found,not found,not found,not found,not found,0.039774124,No Street Address,not verified,not known,not known,unknown
11998513,http://trove.nla.gov.au/work/11998513,"North East Tasmanian archaeological survey : progress report, 16.6.83 - 17.4.83 / Richard Cosgrove","Cosgrove, Richard",1984,1984,not found,not found,not found,not found,not found,0.039760515,No Street Address,not verified,not known,not known,unknown
31658973,http://trove.nla.gov.au/work/31658973,Archaeological report dairy and house sites : Coolangatta historic village / Wendy Thorp,"Thorp, Wendy",1986,1986,not found,not found,not found,not found,not found,0.039760515,No Street Address,not verified,not known,not known,unknown
229065494,http://trove.nla.gov.au/work/229065494,Amadeus Basin to Darwin natural gas pipeline - Spread 2 : Archaeological Report / Mike Hermes,"Hermes, Mike",1986,1986,not found,not found,not found,not found,not found,0.039760515,No Street Address,not verified,not known,not known,unknown
5811612,http://trove.nla.gov.au/work/5811612,"CEO site heritage and archaeological assessment cnr Tyrrell, Church, Wolfe and Perkins Streets, Newcastle / prep. by EJE Group [for] Diocese of Maitland-Newcastle Financial Secretariat.",EJE Group,1998,1998,not found,not found,not found,not found,not found,0.039755855,No Street Address,not verified,not known,not known,unknown
33785207,http://trove.nla.gov.au/work/33785207,An assessment of an Australian Aboriginal artistic system : anthropological observations and archaeological implications / Claire Smith,"Smith, Claire",1992,1992,not found,not found,not found,not found,not found,0.039655853,No Street Address,not verified,not known,not known,unknown
160035849,http://trove.nla.gov.au/work/160035849,"Telecom optical fibre cable route : Horfield, Macorna, Pyramid Hill : archaeological desktop study / a report to Telecom Australia by Fiona Weaver","Weaver, Fiona",1995,1995,not found,not found,not found,not found,not found,0.039595116,No Street Address,not verified,not known,not known,unknown
160037011,http://trove.nla.gov.au/work/160037011,Telecom optical fibre cable route : Wangaratta to Eldorado : archaeological desktop study / a report to Telecom Australia by Fiona Weaver,"Weaver, Fiona",1993,1993,not found,not found,not found,not found,not found,0.039595116,No Street Address,not verified,not known,not known,unknown
8408699,http://trove.nla.gov.au/work/8408699,Moreton and coastal region environmental assessment : archaeological aspects / prepared by P. Waterman,"Waterman, Peter, 1941-",1974,1974,not found,not found,not found,not found,not found,0.039588585,No Street Address,not verified,not known,not known,unknown
14026833,http://trove.nla.gov.au/work/14026833,Lithgow Power Station site : history and archaeological assessment / Anne Bickford and Associates,Anne Bickford and Associates,1996,1996,not found,not found,not found,not found,not found,0.039588585,No Street Address,not verified,not known,not known,unknown
5717485,http://trove.nla.gov.au/work/5717485,Queens Wharf Reserve Parramatta : archaeological assessment / for Parramatta City Council ; by Dr. Robert V.J. Varman,"Varman, R. V. J. (Robert V. J.)",1996,1996,not found,not found,not found,not found,not found,0.039521314,No Street Address,not verified,not known,not known,unknown
33784821,http://trove.nla.gov.au/work/33784821,"Preliminary report on phase 3 archaeological investigations in the Surrey Hills, northwest Tasmania : test excavations at the Brecciated Chert Quarry site TASI 5354 (west - squares 1 and 2) : site surveys - Punk Plains, Blythe Spur 1/1-2, Woolnorth transects, and Loudwater River / by Katrina C. MacDonald","MacDonald, Katrina C",1993,1993,not found,not found,not found,not found,not found,0.03940452,"3 ARCHAEOLOGICAL INVESTIGATIONS, not known, NSW",not verified,not known,not known,unknown
31823513,http://trove.nla.gov.au/work/31823513,"Report on the maritime archaeological search for the convict transport Hive (1820-1835) : mainland Australia's only convict shipwreck, and the schooner Blackbird (1828-1836) / David Nutley and Timothy Smith","Nutley, David M. (David Mervyn), 1953-",1995,1995,not found,not found,not found,not found,not found,0.039245088,No Street Address,not verified,not known,not known,unknown
221116555,http://trove.nla.gov.au/work/221116555,"An archaeological survey of historic timber getting sites in the Raglan Range : a report to the Department of Parks, Wildlife and Heritage / Parry Kostoglou","Kostoglou, Parry",1990,1990,not found,not found,not found,not found,not found,0.039245088,No Street Address,not verified,not known,not known,unknown
160036144,http://trove.nla.gov.au/work/160036144,Archaeological survey of Telecom optical fibre cable route : Cressy to Cape Clear / a report to Telecom by Nicholas Clark,"Clark, Nicholas",1993,1993,not found,not found,not found,not found,not found,0.039105706,No Street Address,not verified,not known,not known,unknown
160036338,http://trove.nla.gov.au/work/160036338,Archaeological survey of Telecom optical fibre cable route : Bacchus Marsh to Parwan Exchange / a report to Telecom by Nicholas Clark,"Clark, Nicholas",1993,1993,not found,not found,not found,not found,not found,0.039105706,No Street Address,not verified,not known,not known,unknown
229065497,http://trove.nla.gov.au/work/229065497,"An archaeological survey of the proposed Maud Creek Mining Prospect, Northern Territory / a report for Dames & Moore Pty Ltd [prepared by] Daryl Guse and Robin Gregory","Guse, Daryl Lloyd",1994,1994,not found,not found,not found,not found,not found,0.039071754,No Street Address,not verified,not known,not known,unknown
15680533,http://trove.nla.gov.au/work/15680533,Report of the maritime archaeological survey of areas of the upper Parramatta River affected by dredging for the Rivercat ferry service / by Rebecca Bower & Mark Staniforth,"Bower, Rebecca",1993,1993,not found,not found,not found,not found,not found,0.03900121,No Street Address,not verified,not known,not known,unknown
13638491,http://trove.nla.gov.au/work/13638491,"Settlers, sealers and scientists : archaeological survey of Macquarie Island, summer 1986/1987 / a report to Department of Lands, Parks and Wildlife by Karen Townrow","Townrow, Karen",1987,1987,not found,not found,not found,not found,not found,0.038897797,No Street Address,not verified,not known,not known,unknown
8543645,http://trove.nla.gov.au/work/8543645,"Report on a survey for archaeological sites, Midwest Iron and Steel Project, Tallering Peak, near Mullewa / prepared for Signet Engineering Pty Ltd by Gary Quartermaine","Quartermaine, Gary",1992,1992,not found,not found,not found,not found,not found,0.038897797,No Street Address,not verified,not known,not known,unknown
32611061,http://trove.nla.gov.au/work/32611061,"Archaeological survey of proposed recycling facility at the Alcan aluminium smelter at Kurri Kurri, NSW : report prepared for Envirosciences Pty. Limited / Elizabeth Rich","Rich, Elizabeth",1990,1990,not found,not found,not found,not found,not found,0.038897797,No Street Address,not verified,not known,not known,unknown
6629557,http://trove.nla.gov.au/work/6629557,Prospect Reservoir proposed water channel 2 : archaeological survey for Aboriginal sites : report to the NSW Water Board / by Laurajane Smith,"Smith, Laurajane",1989,1989,not found,not found,not found,not found,not found,0.038765356,No Street Address,not verified,not known,not known,unknown
8172422,http://trove.nla.gov.au/work/8172422,"Ngarkat site recording project : a survey of Aboriginal archaeological sites / a report to the Australian Heritage Commission by Vivienne Wood, Kerry Hunt and Craig Westell","Wood, Vivienne",1997,1997,not found,not found,not found,not found,not found,0.038765356,No Street Address,not verified,not known,not known,unknown
213229345,http://trove.nla.gov.au/work/213229345,Garawarra State Recreational Area : archaeological survey : a report based on a second year honours project / produced for NPWS NSW ; edited by James W. Rhoads,"Rhoads, James W",1989,1989,not found,not found,not found,not found,not found,0.038765356,No Street Address,not verified,not known,not known,unknown
234636823,http://trove.nla.gov.au/work/234636823,"Environmental baseline investigation, Baal Gammon Project, North Queensland : vegetation, fauna, water quality, archaeology / prepared by Natural Systems Research for Newmont Propriety Ltd",Natural Systems Research,1980,1980,not found,not found,not found,not found,not found,0.03869196,No Street Address,not verified,not known,not known,unknown
160036264,http://trove.nla.gov.au/work/160036264,"Broken Creek Crossing at Barmah, archaeological survey project : Telecom optical fibre cable route (central north Victoria) : a field assessment of the potential impact on cultural heritage sites / Lynette Russell","Russell, Lynette",1994,1994,not found,not found,not found,not found,not found,0.038680404,No Street Address,not verified,not known,not known,unknown
160035666,http://trove.nla.gov.au/work/160035666,Telstra optical fibre cable route : Perricoota to Womboota and Bunnaloo (26 kilometres) : a report on archaeological investigations / a report to Telstra Australia by Nicholas Clark,"Clark, Nicholas",1995,1995,not found,not found,not found,not found,not found,0.03856168,No Street Address,not verified,not known,not known,unknown
177233997,http://trove.nla.gov.au/work/177233997,"A report on the archaeological investigation into the position of a former verandah, Kedron Lodge, Brisbane / Gillian Alfredson for Allom Lovell Marquis-Kyle","Alfredson, Gillian",1989,1989,not found,not found,not found,not found,not found,0.038379945,No Street Address,not verified,not known,not known,unknown
156932944,http://trove.nla.gov.au/work/156932944,"Bass Highway : Hagley Bypass - Hagley Mill : Aboriginal archaeological survey / a report by David Parham to the Road and Environmental Planning Group, Department of Transport and Works (Hobart)","Parham, David",1993,1993,not found,not found,not found,not found,not found,0.03829953,No Street Address,not verified,not known,not known,unknown
230470190,http://trove.nla.gov.au/work/230470190,Archaeological survey of the proposed open cut extension to the Baal Bone Colliery / by Dr James L. Kohen ; revised report prepared for Coalex Pty Ltd,"Kohen, James L",1995,1995,not found,not found,not found,not found,not found,0.03824337,No Street Address,not verified,not known,not known,unknown
160038938,http://trove.nla.gov.au/work/160038938,"An archaeological and anthropological investigation of the armament depot complex in Jervis Bay, New South Wales : a report to the Department of Housing and Construction / by Scott Cane","Cane, Scott",1987,1987,not found,not found,not found,not found,not found,0.038152695,No Street Address,not verified,not known,not known,unknown
160038390,http://trove.nla.gov.au/work/160038390,"Archaeological survey of Telstra cable route Morrissey Road, Beeac, Central Victoria : report to Telstra Corporation Limited / by Roger Luebbers","Luebbers, R. A. (Roger A.)",1997,1997,not found,not found,not found,not found,not found,0.038148146,No Street Address,not verified,not known,not known,unknown
160038235,http://trove.nla.gov.au/work/160038235,"Archaeological survey of a cable route on Paschendale Road, Paschendale, Victoria : report / prepared for Telstra Corporation Limited by Roger Luebbers","Luebbers, R. A. (Roger A.)",1996,1996,not found,not found,not found,not found,not found,0.038148146,No Street Address,not verified,not known,not known,unknown
160039129,http://trove.nla.gov.au/work/160039129,"Archaeological report on H.V. cable trench, Cockatoo Island / prepared for the Department of Housing and Construction [by] G. C. Wilson","Wilson, G. C",1983,1983,not found,not found,not found,not found,not found,0.038148146,No Street Address,not verified,not known,not known,unknown
160038553,http://trove.nla.gov.au/work/160038553,"Archaeological survey of Telstra OFC, Millars Road, Yanakie, Victoria : summary report...to Telstra Corporation Limited / by Roger Luebbers","Luebbers, R. A. (Roger A.)",1997,1997,not found,not found,not found,not found,not found,0.038148146,No Street Address,not verified,not known,not known,unknown
160038554,http://trove.nla.gov.au/work/160038554,"Archaeological survey of Telstra OFC, Nungurner Road, Nungurner, Victoria : summary report...to Telstra Corporation Limited / by Roger Luebbers","Luebbers, R. A. (Roger A.)",1997,1997,not found,not found,not found,not found,not found,0.038148146,No Street Address,not verified,not known,not known,unknown
229065402,http://trove.nla.gov.au/work/229065402,"Archaeological survey for the proposed Alcan Refinery expansion project and Eldo deposit, Gove Peninsula, NT : a report for EcOz on behalf of Alcan / [by] Christine Crassweller","Crassweller, Christine",2004,2004,not found,not found,not found,not found,not found,0.038148146,No Street Address,not verified,not known,not known,unknown
11365592,http://trove.nla.gov.au/work/11365592,Corrimal Colliery no. 1 airshaft headframe : archaeological supervision of conservation action / report prepared for BHP Steel (Collieries Division) and the NSW Department of Planning,"Brassil, Tony",1992,1992,not found,not found,not found,not found,not found,0.03812157,"1 AIRSHAFT HEADFRAME, not known, NSW",not verified,not known,not known,unknown
18946010,http://trove.nla.gov.au/work/18946010,"An archaeological investigation of the Roseleigh sand dune, Albury, NSW : a report to the National Parks and Wildlife Service, Sydney, NSW / by Robert C. Paton and Philip J. Hughes","Paton, Robert C",1984,1984,not found,not found,not found,not found,not found,0.038119964,No Street Address,not verified,not known,not known,unknown
160035648,http://trove.nla.gov.au/work/160035648,A report on an archaeological survey along the proposed Yallourn North Telecom optical cable route / by Lynette Russell,"Russell, Lynette",1993,1993,not found,not found,not found,not found,not found,0.038055655,No Street Address,not verified,not known,not known,unknown
160036747,http://trove.nla.gov.au/work/160036747,Burwood copper smelter : manager's house site historical archaeological report / Damaris Bairstow for Hunter District Water Board,"Bairstow, Damaris",1987,1987,not found,not found,not found,not found,not found,0.038055655,No Street Address,not verified,not known,not known,unknown
185080826,http://trove.nla.gov.au/work/185080826,Survey of the archaeological sites in the fenced area of the Jabiluka Mining Project : a report to the Pancontinental Mining Limited / by the Museums and Art Galleries of the Northern Territory,Museums and Art Galleries of the Northern Territory,1982,1982,not found,not found,not found,not found,not found,0.0379768,No Street Address,not verified,not known,not known,unknown
31996033,http://trove.nla.gov.au/work/31996033,"The archaeological investigation of the site of the proposed Timbarra gold project, southeast of Tenterfield, Northern Tablelands, N.S.W. / prepared for R.W. Corkery & Co. Pty Limited, for Capricornia Prospecting Pty. Ltd","Appleton, J",1995,1995,not found,not found,not found,not found,not found,0.037842385,No Street Address,not verified,not known,not known,unknown
22550397,http://trove.nla.gov.au/work/22550397,"A report of an archaeological monitoring of Woodbridge, Western Australia / prepared by Shane Burke for Gaynor Mitchell, President Governor Stirling Senior High School Parents and Citizens","Burke, Shane",2001,2001,not found,not found,not found,not found,not found,0.03782675,No Street Address,not verified,not known,not known,unknown
36757377,http://trove.nla.gov.au/work/36757377,"Archaeological investigations of the proposed Darwin-Alice Springs Railway : Howley Creek to Union Reefs, Pine Creek to Katherine and historic railway sites / a report to the Dept. of Transport and Works by Heritage Surveys",Heritage Surveys,1997,1997,not found,not found,not found,not found,not found,0.037824683,No Street Address,not verified,not known,not known,unknown
34864281,http://trove.nla.gov.au/work/34864281,Carrington watchhouse : Lot 7. Section K. Carrington village. Report to the Heritage Council of New South Wales / Damaris Bairstow with Sydney University Centre for Historical Archaeology,"Bairstow, Damaris",1988,1988,not found,not found,not found,not found,not found,0.037647717,"7 SECTION K, not known, NSW",not verified,not known,not known,unknown
32146172,http://trove.nla.gov.au/work/32146172,"An archaeological  study of the proposed MFP Stage One Urban Development at The Levels, South Australia : a report to MFP Australia / by Vivienne Wood","Wood, Vivienne",1995,1995,not found,not found,not found,not found,not found,0.037588365,No Street Address,not verified,not known,not known,unknown
160039627,http://trove.nla.gov.au/work/160039627,"The Australian Museum Sydney archaeological baseline report / prepared by Clive Lucas, Stapleton and Partners Pty Ltd","Clive Lucas, Stapleton & Partners",1997,1997,not found,not found,not found,not found,not found,0.037582874,No Street Address,not verified,not known,not known,unknown
172046317,http://trove.nla.gov.au/work/172046317,"Archaeological assessment and research design relating to the development of land on the northern alignment of Wharf Road, east of Merewether Street, Newcastle, NSW / prepared by PA Rheinberger of Umwelt (Australia)","Rheinberger, P. A",2000,2000,not found,not found,not found,not found,not found,0.037350863,No Street Address,not verified,not known,not known,unknown
185623054,http://trove.nla.gov.au/work/185623054,"The archaeological investigation of the site of the proposed Sulcor Limestone Mine, Sulcor, north of Attunga, northern N.S.W. : prepared for Gordon Atkinson and Associates Pty Ltd on behalf of David Mitchell (NSW) Pty Ltd / John Appleton","Appleton, John",1999,1999,not found,not found,not found,not found,not found,0.037337773,No Street Address,not verified,not known,not known,unknown
192605319,http://trove.nla.gov.au/work/192605319,The archaeology of the Cooper Basin : report on fieldwork / E. Williams,"Williams, Elizabeth",1988,1988,not found,not found,not found,not found,not found,0.037255622,No Street Address,not verified,not known,not known,unknown
8556566,http://trove.nla.gov.au/work/8556566,"The archaeological investigation of the sites for the proposed extensions to the Guyra sewerage scheme : Guyra, Northern Tablelands, N.S.W. / John Appleton... prepared for NSW Department of Public Works and Services","Appleton, John",1997,1997,not found,not found,not found,not found,not found,0.03724255,No Street Address,not verified,not known,not known,unknown
205252500,http://trove.nla.gov.au/work/205252500,"A Report of an Archaeology &amp; Ethnographic Survey at the Tuckabianna Gold Mine, East of Cue","Smith, J",1992,1992,not found,not found,"[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'Full text not freely available. View metadata record online at the University of Western Australia Research Repository ', u'value': u'https://research-repository.uwa.edu.au/en/publications/b7180a14-dfe9-4853-8e4e-ce69c64a572d'}, {u'linktype': u'notonline', u'type': u'url', u'linktext': u'Full text not freely available. View metadata record online at the University of Western Australia Research Repository ', u'value': u'http://research-repository.uwa.edu.au/en/publications/a-report-of-an-archaeology--ethnographic-survey-at-the-tuckabianna-gold-mine-east-of-cue(b7180a14-dfe9-4853-8e4e-ce69c64a572d).html'}]",https://research-repository.uwa.edu.au/en/publications/b7180a14-dfe9-4853-8e4e-ce69c64a572d,notonline,0.037101988,No Street Address,not verified,not known,not known,unknown
153394889,http://trove.nla.gov.au/work/153394889,"Nambucca District water supply : an archaeological investigation of Aboriginal and European heritage at Bowraville, NSW / Alice C. Gorman ; edited and reviewed by Iain Davidson","Gorman, Alice C",1999,1999,not found,not found,not found,not found,not found,0.036950752,No Street Address,not verified,not known,not known,unknown
160036087,http://trove.nla.gov.au/work/160036087,Archaeological investigations in relation to a Telecom cable route crossing Kororoit Creek near Deanside Drive Rockbank / a report to Telecom by Nicholas Clark,"Clark, Nicholas",1995,1995,not found,not found,not found,not found,not found,0.036910113,No Street Address,not verified,not known,not known,unknown
17343761,http://trove.nla.gov.au/work/17343761,History of Mount Morgan Mine : report to Austral Archaeology Pty Ltd / Peter Bell,"Bell, Peter, 1948-",2002,2002,not found,not found,not found,not found,not found,0.036896832,No Street Address,not verified,not known,not known,unknown
27995113,http://trove.nla.gov.au/work/27995113,The continuous use of the archaeology theme throughout an evangelistic series / a project report by Donald McClure,"McClure, Donald",1982,1982,not found,not found,not found,not found,not found,0.036877647,No Street Address,not verified,not known,not known,unknown
21508500,http://trove.nla.gov.au/work/21508500,"Report on the archaeological monitoring programme of the sewer diversion for the new blood bank, Parramatta Hospital, George Street, Parramatta, N.S.W. / E. Higginbotham for Department of Health, N.S.W","Higginbotham, Edward A. K",1993,1993,not found,not found,not found,not found,not found,0.036847927,No Street Address,not verified,not known,not known,unknown
35180481,http://trove.nla.gov.au/work/35180481,"Geoarchaeological investigation into the preservation of archaeological blood residues, Sterkfontein, South Africa, with an application of a systems based methodology / Peta Jane Jones","Jones, Peta Jane",2007,2007,not found,not found,not found,not found,not found,0.036834452,No Street Address,not verified,not known,not known,unknown
32178973,http://trove.nla.gov.au/work/32178973,Archaeological heritage assessment : EP 112 & 118- Pararra (Northern Territory) proposed seismic survey program / prepared for Central Petroleum Limited [by] Tim Hill,Central Petroleum Limited (W.A.),2007,2007,not found,not found,not found,not found,not found,0.036792316,No Street Address,not verified,not known,not known,unknown
23553361,http://trove.nla.gov.au/work/23553361,"Archaeological assessment and survey of single mode optical cable (SMOF) installation, Yarramalong to Yarramalong breakoff / prepared by Sue Effenberger ; prepared for Telecom Australia, Network Engineering, Newcastle","Effenberger, Sue",1992,1992,not found,not found,not found,not found,not found,0.036767885,No Street Address,not verified,not known,not known,unknown
160035244,http://trove.nla.gov.au/work/160035244,Report of an archaeological survey at Telecom repeater sites in Great Sandy and Little Sandy Deserts / prepared for Telecom Australia by Jacqueline Harris and Gary Quartermaine,"Harris, Jacqueline",1992,1992,not found,not found,not found,not found,not found,0.03672255,No Street Address,not verified,not known,not known,unknown
